Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,F13,Right_Store,Type,Size,"DMA "
35,2013-02-08,28.67,3753,1429360899,44720,True,"",35,B,103681,Austin
33,2012-10-05,85.18,4132,1310756667,6895,False,"",33,A,39690,Atlanta
41,2013-05-03,41.31,3573,,,False,"",41,A,196321,Los Angeles
17,2011-12-09,17.56,3341,1298555333,6617,False,"",17,B,93188,Charlotte
4,2012-01-13,34.41,3263,130244,4607,False,"",4,A,205863,Houston
25,2011-05-13,60.1,4066,2089599189,7287,False,"",25,B,128107,Kansas City
14,2011-02-11,44650,3239,1837016129,8549,True,"",14,A,200898,Dallas-Ft.Worth
26,2011-05-06,45,4078,1345143667,7818,False,"",26,A,152513,Los Angeles
22,2011-08-12,74.69,3.88,1400859873,8023,False,"",22,B,119557,Houston
7,2012-12-21,12.57,3218,1999440662,7557,False,"",7,B,70713,Cleveland-Akron
31,2011-04-15,71.01,3743,2149420631,7931,False,"",31,A,203750,Atlanta
41,2012-05-04,52.86,3903,1976063534,6547,False,"",41,A,196321,Los Angeles
4,2010-07-16,78.53,2621,1261498065,7372,False,"",4,A,205863,Houston
35,2011-08-19,72.97,3747,1401289205,8684,False,"",35,B,103681,Austin
23,2011-04-15,45.51,3823,1342784667,4781,False,"",23,B,114533,Philadelphia
22,2012-05-11,56.72,3947,1420759262,7671,False,"",22,B,119557,Houston
10,2012-05-25,86.03,4127,1310287742,7382,False,"",10,B,126512,Cleveland-Akron
17,2012-05-18,59.67,3808,1310983226,6235,False,"",17,B,93188,Charlotte
12,2013-03-22,68.75,4062,132529129,9.91,False,"",12,B,112238,Chicago
20,2013-07-19,77.5,3737,,,False,"",20,A,203742,Tampa-St. Pete
31,2010-12-31,47.19,2943,211064774,8163,True,"",31,A,203750,Atlanta
25,2012-01-06,30.23,3422,2125711125,6961,False,"",25,B,128107,Kansas City
7,2010-08-06,61.7,2.69,1900990028,9017,False,"",7,B,70713,Cleveland-Akron
37,2011-05-13,76.73,3899,2146899778,44628,False,"",37,C,39910,Austin
31,2010-06-11,83.51,2668,2111120018,44600,False,"",31,A,203750,Atlanta
34,2010-10-08,65.21,2645,1262791667,10.21,False,"",34,A,158114,Cleveland-Akron
42,2010-08-13,88.37,3049,126064,9199,False,"",42,C,39690,Los Angeles
29,2013-03-08,35.39,3868,1388524286,8951,False,"",29,B,93638,Chicago
7,2011-10-14,32.65,3491,1950261012,8513,False,"",7,B,70713,Cleveland-Akron
29,2013-05-31,60.39,3668,,,False,"",29,B,93638,Chicago
14,2013-01-25,26.49,3583,192838701,8625,False,"",14,A,200898,Dallas-Ft.Worth
4,2013-03-22,58.55,3593,132529129,3921,False,"",4,A,205863,Houston
42,2010-10-15,75.48,44776,1263266774,9003,False,"",42,C,39690,Los Angeles
14,2010-03-19,48.79,2844,1820779857,8992,False,"",14,A,200898,Dallas-Ft.Worth
26,2011-03-18,31.76,3634,1338492258,7907,False,"",26,A,152513,Los Angeles
43,2010-09-03,80.43,2577,2034507258,9816,False,"",43,C,41062,San Diego
35,2012-10-19,56.53,3969,1428633629,8665,False,"",35,B,103681,Austin
33,2013-04-05,73.67,3808,1326537742,6698,False,"",33,A,39690,Atlanta
14,2012-11-23,43.08,3748,1922830321,8667,True,"",14,A,200898,Dallas-Ft.Worth
6,2012-03-23,63.71,3787,2228930835,6132,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
39,2011-12-30,47.6,3129,2182302364,7716,True,"",39,A,184109,Chicago
10,2012-11-23,63.95,3759,1313766667,6943,True,"",10,B,126512,Cleveland-Akron
14,2011-05-20,62.28,4062,1859661154,8521,False,"",14,A,200898,Dallas-Ft.Worth
32,2012-08-10,75.93,3509,1980795651,7872,False,"",32,A,203007,Denver
34,2011-03-04,46.21,3305,12826475,10398,False,"",34,A,158114,Cleveland-Akron
26,2012-10-05,54.07,4027,1388256,7138,False,"",26,A,152513,Los Angeles
14,2011-10-07,55.82,3583,1874837962,8523,False,"",14,A,200898,Dallas-Ft.Worth
26,2012-08-31,63.69,3884,1383771935,7405,False,"",26,A,152513,Los Angeles
41,2010-08-27,70.59,2731,1903284922,7335,False,"",41,A,196321,Los Angeles
31,2011-01-14,34.14,2983,2111176713,8028,False,"",31,A,203750,Atlanta
21,2011-08-19,90.11,3554,2153229307,7852,False,"",21,B,140167,Salt Lake City
22,2011-03-25,38.77,3624,1378478929,8458,False,"",22,B,119557,Houston
33,2013-02-22,55.35,4031,1323200714,6806,False,"",33,A,39690,Atlanta
22,2012-09-28,62.17,4018,14276575,7753,False,"",22,B,119557,Houston
16,2011-06-03,54.08,3763,1928418131,6339,False,"",16,B,57197,Dallas-Ft.Worth
32,2012-06-15,70.91,3723,197692292,44812,False,"",32,A,203007,Denver
37,2010-12-10,51.83,2843,2102372494,8476,False,"",37,C,39910,Austin
18,2011-08-19,69.24,3.82,136183129,8.89,False,"",18,B,120653,Los Angeles
36,2010-06-25,84.14,2601,2100975233,8464,False,"",36,A,39910,Salt Lake City
14,2012-08-31,75.09,3867,191461281,8684,False,"",14,A,200898,Dallas-Ft.Worth
44,2013-07-26,83.62,3669,,,False,"",44,C,39910,Atlanta
18,2013-05-31,60.42,3668,,,False,"",18,B,120653,Los Angeles
25,2011-06-17,63.58,3842,2081265604,7287,False,"",25,B,128107,Kansas City
6,2012-07-06,82.95,3227,2234919851,5668,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
23,2011-03-04,20.67,3437,1336141429,5114,False,"",23,B,114533,Philadelphia
28,2010-10-29,61.09,3016,1264364194,14313,False,"",28,A,206302,Dallas-Ft.Worth
16,2011-10-14,39.97,3491,1950261012,6232,False,"",16,B,57197,Dallas-Ft.Worth
18,2011-06-17,63.23,3873,1350837333,8975,False,"",18,B,120653,Los Angeles
13,2013-04-26,48.17,3541,1327160968,5274,False,"",13,A,219622,Los Angeles
24,2012-12-28,31.85,3785,1384882258,8693,True,"",24,A,203819,Atlanta
32,2010-06-04,66.69,44744,189422658,8963,False,"",32,A,203007,Denver
39,2012-09-21,73.58,3721,2214578604,6623,False,"",39,A,184109,Chicago
3,2010-05-07,73.47,2835,2136211778,7343,False,"",3,B,37392,Denver
43,2012-07-20,83.83,3311,2133219124,9285,False,"",43,C,41062,San Diego
23,2010-05-07,61.04,2981,1321062,5435,False,"",23,B,114533,Philadelphia
6,2010-07-30,81.37,2.64,2128944846,6973,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
37,2012-08-10,84.41,3494,2206404663,6623,False,"",37,C,39910,Austin
27,2010-09-24,67.08,2837,1366317821,7982,False,"",27,A,204184,Houston
32,2013-05-31,64.32,3.87,,,False,"",32,A,203007,Denver
23,2013-02-15,25.39,3807,1389004286,3932,False,"",23,B,114533,Philadelphia
37,2013-04-19,68.97,3451,223836362,6143,False,"",37,C,39910,Austin
10,2010-12-31,49.67,3148,1270876774,9003,True,"",10,B,126512,Cleveland-Akron
23,2012-05-25,66.43,3.85,1381101935,4125,False,"",23,B,114533,Philadelphia
6,2012-01-06,50.82,3157,2213088023,6132,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
19,2011-10-21,52.05,3757,1365017742,7866,False,"",19,A,203819,Philadelphia
25,2013-05-31,62.98,3646,,,False,"",25,B,128107,Kansas City
6,2012-02-17,49.03,3.51,222026359,6132,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
19,2011-06-24,68.4,3964,1352652667,7658,False,"",19,A,203819,Philadelphia
39,2011-03-11,58.35,3459,2128611313,8395,False,"",39,A,184109,Chicago
38,2012-09-07,88.52,4124,1309325484,10926,True,"",38,C,39690,Kansas City
30,2011-11-11,59.8,3297,2176455387,7441,False,"",30,C,42988,Los Angeles
8,2010-11-12,54.89,2728,2153721,6433,False,"",8,A,155078,San Diego
45,2012-09-14,67.87,3948,19169985,8684,False,"",45,B,118221,Tampa-St. Pete
35,2011-09-09,70.93,3738,1402310173,8684,True,"",35,B,103681,Austin
31,2012-10-12,61.53,3601,2230154263,6.17,False,"",31,A,203750,Atlanta
33,2010-08-27,94,3022,1260892903,9495,False,"",33,A,39690,Atlanta
28,2012-02-17,51.8,3781,1304546207,12187,False,"",28,A,206302,Dallas-Ft.Worth
42,2012-12-07,61.21,3668,1314784,6943,False,"",42,C,39690,Los Angeles
34,2013-02-22,47.26,3602,1323200714,8934,False,"",34,A,158114,Cleveland-Akron
23,2012-08-03,71.51,3698,1381735806,4156,False,"",23,B,114533,Philadelphia
41,2012-07-06,74.47,3646,1978322195,6432,False,"",41,A,196321,Los Angeles
9,2013-06-14,79.43,3431,,,False,"",9,B,125833,Dallas-Ft.Worth
41,2011-05-20,41.11,3828,192831317,6934,False,"",41,A,196321,Los Angeles
39,2011-07-15,85.96,3575,2141083654,8177,False,"",39,A,184109,Chicago
34,2010-04-16,59.18,2.81,1265621,9593,False,"",34,A,158114,Cleveland-Akron
22,2010-12-31,28.49,3177,136665265,8572,True,"",22,B,119557,Houston
13,2010-11-19,42,2842,1266072,7795,False,"",13,A,219622,Los Angeles
2,2010-10-01,69.24,2603,2113298742,8163,False,"",2,A,202307,Cleveland-Akron
33,2013-03-22,71.91,4062,132529129,6806,False,"",33,A,39690,Atlanta
43,2010-02-26,48.77,2561,2032798724,9521,False,"",43,C,41062,San Diego
33,2012-10-12,79.64,4468,1311083333,6895,False,"",33,A,39690,Atlanta
19,2010-04-02,45.26,2957,1319019677,8185,False,"",19,A,203819,Philadelphia
14,2011-11-04,43.92,3551,1879703629,8523,False,"",14,A,200898,Dallas-Ft.Worth
8,2010-03-12,49.76,2667,2147492449,6299,False,"",8,A,155078,San Diego
18,2013-01-25,21.29,3579,1387333871,7942,False,"",18,B,120653,Los Angeles
27,2012-01-06,35.8,3585,1406461359,8009,False,"",27,A,204184,Houston
1,2011-10-14,71.74,3274,2173552733,7866,False,"",1,A,151315,Houston
4,2010-07-09,80.35,2637,1261518,7372,False,"",4,A,205863,Houston
24,2011-10-28,48,3757,1364884516,8454,False,"",24,A,203819,Atlanta
43,2011-11-04,59.08,3332,209516265,10148,False,"",43,C,41062,San Diego
26,2010-05-07,54.72,2981,1321062,8512,False,"",26,A,152513,Los Angeles
16,2010-10-29,35.76,2748,190951728,6986,False,"",16,B,57197,Dallas-Ft.Worth
15,2010-06-04,69.99,3006,1323648387,8185,False,"",15,B,123737,Denver
28,2013-04-26,70.74,3889,1327160968,9874,False,"",28,A,206302,Dallas-Ft.Worth
43,2011-04-01,67.79,3524,2066733111,10581,False,"",43,C,41062,San Diego
45,2013-07-26,76.06,3804,,,False,"",45,B,118221,Tampa-St. Pete
3,2010-04-16,66.98,2808,2137726889,7343,False,"",3,B,37392,Denver
24,2010-08-27,67,2885,1326932258,8117,False,"",24,A,203819,Atlanta
20,2011-01-21,27.43,3229,2050460497,7343,False,"",20,A,203742,Tampa-St. Pete
22,2013-03-15,39.87,3843,1429601382,7328,False,"",22,B,119557,Houston
30,2011-04-01,56.36,3524,2144886908,7931,False,"",30,C,42988,Los Angeles
41,2013-05-24,52.86,3884,,,False,"",41,A,196321,Los Angeles
11,2010-11-05,64.41,2689,2152765472,7564,False,"",11,A,207499,Los Angeles
12,2011-03-25,54.4,3909,1286160645,14021,False,"",12,B,112238,Chicago
1,2012-11-09,61.24,3314,2234813073,6573,False,"",1,A,151315,Houston
39,2010-08-20,85.73,2664,2103617581,8.36,False,"",39,A,184109,Chicago
37,2010-02-12,46.11,2548,2099970208,8554,True,"",37,C,39910,Austin
25,2011-09-16,62.05,3742,2091893892,7274,False,"",25,B,128107,Kansas City
2,2011-01-14,33.02,2983,2111176713,8028,False,"",2,A,202307,Cleveland-Akron
34,2013-03-29,51,3575,1325914516,8934,False,"",34,A,158114,Cleveland-Akron
35,2013-04-12,53.28,3724,1432200737,8.36,False,"",35,B,103681,Austin
20,2010-06-25,75.17,2808,2045675459,7856,False,"",20,A,203742,Tampa-St. Pete
17,2012-08-10,73.29,3509,1307561613,5936,False,"",17,B,93188,Charlotte
27,2012-02-10,37.86,3826,1411199827,8009,True,"",27,A,204184,Houston
36,2012-08-31,84.79,3608,2209853964,6623,False,"",36,A,39910,Salt Lake City
12,2012-05-11,77.27,4186,1311453333,11627,False,"",12,B,112238,Chicago
33,2012-03-16,65.99,4273,1308261935,7603,False,"",33,A,39690,Atlanta
1,2012-10-12,62.99,3601,2233812965,6573,False,"",1,A,151315,Houston
2,2011-06-03,83.07,3699,2149254865,7931,False,"",2,A,202307,Cleveland-Akron
40,2011-08-12,68.3,3.88,136144129,4584,False,"",40,A,155083,Charlotte
17,2013-04-19,36.22,3559,1327160968,5213,False,"",17,B,93188,Charlotte
10,2011-10-28,72.79,3843,1297936774,7874,False,"",10,B,126512,Cleveland-Akron
30,2012-06-01,79.24,3501,2213852748,6891,False,"",30,C,42988,Los Angeles
40,2011-05-27,63.11,4034,1347677742,4781,False,"",40,A,155083,Charlotte
33,2010-02-05,58.4,2962,1264420645,10115,False,"",33,A,39690,Atlanta
24,2012-04-06,45.25,4143,1377970968,8983,False,"",24,A,203819,Atlanta
25,2011-04-22,45.87,3892,2084779405,7287,False,"",25,B,128107,Kansas City
15,2010-10-08,52.19,2903,1327516667,8067,False,"",15,B,123737,Denver
16,2012-11-16,27.95,3479,1994313603,5847,False,"",16,B,57197,Dallas-Ft.Worth
34,2013-01-11,37.6,3235,131957,8934,False,"",34,A,158114,Cleveland-Akron
8,2012-06-08,74.28,3452,2253011521,5679,False,"",8,A,155078,San Diego
26,2013-07-05,65.29,3643,,,False,"",26,A,152513,Los Angeles
21,2013-04-12,61.27,3529,2248025314,6112,False,"",21,B,140167,Salt Lake City
13,2011-01-14,44732,2903,1273009355,7.47,False,"",13,A,219622,Los Angeles
33,2013-05-24,84.75,3835,,,False,"",33,A,39690,Atlanta
24,2013-06-28,75.87,44776,,,False,"",24,A,203819,Atlanta
12,2010-10-29,61.09,3016,1264364194,14313,False,"",12,B,112238,Chicago
1,2010-04-23,64.84,2795,2104391228,7808,False,"",1,A,151315,Houston
23,2010-12-24,22.96,3.15,1327477419,5287,False,"",23,B,114533,Philadelphia
32,2010-06-18,60.94,2674,1894185259,8963,False,"",32,A,203007,Denver
12,2011-02-18,53.35,3.43,12799525,14021,False,"",12,B,112238,Chicago
44,2012-05-11,56.47,3809,1311453333,5621,False,"",44,C,39910,Atlanta
21,2010-04-09,65.74,2.77,2102831653,44600,False,"",21,B,140167,Salt Lake City
25,2011-02-18,38.42,3245,2063694701,7343,False,"",25,B,128107,Kansas City
41,2013-03-01,23.33,3638,2011548374,5771,False,"",41,A,196321,Los Angeles
30,2012-02-03,55.83,3.36,2198118854,7057,False,"",30,C,42988,Los Angeles
22,2012-04-06,46.38,3957,1417712396,7671,False,"",22,B,119557,Houston
4,2011-11-04,49.86,3322,1298051935,5143,False,"",4,A,205863,Houston
32,2011-06-03,61.25,3763,1928418131,8595,False,"",32,A,203007,Denver
12,2012-08-17,94.87,4002,1307909677,10926,False,"",12,B,112238,Chicago
27,2012-05-18,65.15,4029,1420970115,8253,False,"",27,A,204184,Houston
16,2011-08-12,67.09,3542,1941105017,6338,False,"",16,B,57197,Dallas-Ft.Worth
32,2012-10-12,43.49,3.76,1990539368,7557,False,"",32,A,203007,Denver
8,2011-10-28,56.86,3372,2211278032,6123,False,"",8,A,155078,San Diego
10,2012-02-03,56.85,3543,1303496774,7545,False,"",10,B,126512,Cleveland-Akron
30,2011-04-08,68.62,3622,2147252242,7931,False,"",30,C,42988,Los Angeles
34,2010-06-25,78.47,2654,1261266,9593,False,"",34,A,158114,Cleveland-Akron
34,2012-12-14,35.16,3193,131537,8839,False,"",34,A,158114,Cleveland-Akron
5,2013-02-08,59.05,3417,2248281523,5494,True,"",5,B,34875,Austin
29,2011-03-25,38.77,3624,1339587419,10256,False,"",29,B,93638,Chicago
27,2013-04-19,53.65,3876,1432200737,7697,False,"",27,A,204184,Houston
2,2011-08-12,91.58,3638,2152593211,7852,False,"",2,A,202307,Cleveland-Akron
11,2010-03-19,61.51,2.72,2145301219,7368,False,"",11,A,207499,Los Angeles
43,2013-03-15,55.12,3622,2161226705,8934,False,"",43,C,41062,San Diego
12,2010-05-14,68.44,3145,1262085484,14099,False,"",12,B,112238,Chicago
9,2010-05-28,77.12,2759,2144328505,6384,False,"",9,B,125833,Dallas-Ft.Worth
11,2013-05-24,80.16,3494,,,False,"",11,A,207499,Los Angeles
10,2010-08-06,86.13,3123,1260854516,9199,False,"",10,B,126512,Cleveland-Akron
18,2011-10-21,55.83,3618,1365017742,8471,False,"",18,B,120653,Los Angeles
39,2010-05-28,80.22,2759,2096660514,8464,False,"",39,A,184109,Chicago
39,2010-02-05,44.3,2572,2098529663,8554,False,"",39,A,184109,Chicago
27,2011-12-02,50.55,3666,1404307857,7906,False,"",27,A,204184,Houston
8,2011-10-14,61.74,3274,2207960935,6123,False,"",8,A,155078,San Diego
3,2010-11-05,62.94,2689,2152765472,7564,False,"",3,B,37392,Denver
17,2011-05-20,51.93,3802,1290756774,6774,False,"",17,B,93188,Charlotte
5,2011-01-28,44.5,44564,2127514884,6634,False,"",5,B,34875,Austin
18,2012-10-19,51.96,4,1388336129,8243,False,"",18,B,120653,Los Angeles
38,2013-07-05,101.95,3753,,,False,"",38,C,39690,Kansas City
13,2011-08-12,75.95,3606,1292015806,6877,False,"",13,A,219622,Los Angeles
11,2011-04-15,76.64,3743,2186788642,7574,False,"",11,A,207499,Los Angeles
5,2012-03-23,64.44,3787,2218735063,5943,False,"",5,B,34875,Austin
3,2013-04-05,65.89,3583,2286428882,5999,False,"",3,B,37392,Denver
38,2010-12-17,52.77,3236,1268794839,14313,False,"",38,C,39690,Kansas City
10,2010-08-13,88.37,3049,126064,9199,False,"",10,B,126512,Cleveland-Akron
17,2010-07-09,62.41,2802,1261518,6697,False,"",17,B,93188,Charlotte
42,2012-06-29,91.36,3875,1307562667,7382,False,"",42,C,39690,Los Angeles
32,2010-05-21,55.89,2776,189467827,8963,False,"",32,A,203007,Denver
25,2012-03-16,50.64,3862,2140167132,6961,False,"",25,B,128107,Kansas City
17,2010-10-08,58.06,2841,1262791667,6885,False,"",17,B,93188,Charlotte
2,2010-03-26,51.26,2732,2106766095,8324,False,"",2,A,202307,Cleveland-Akron
26,2012-07-06,64.94,3538,1382296333,7405,False,"",26,A,152513,Los Angeles
35,2010-07-30,79.78,2781,1364554021,8861,False,"",35,B,103681,Austin
10,2013-01-25,59.76,3558,1320922903,6897,False,"",10,B,126512,Cleveland-Akron
45,2010-08-06,77.17,2784,1825320862,8743,False,"",45,B,118221,Tampa-St. Pete
35,2010-03-19,49.04,2844,1356682247,9262,False,"",35,B,103681,Austin
1,2013-06-14,79.86,3431,,,False,"",1,A,151315,Houston
38,2012-11-23,58.07,3759,1313766667,10199,True,"",38,C,39690,Kansas City
13,2010-12-17,35.21,2842,1268794839,7795,False,"",13,A,219622,Los Angeles
7,2012-06-01,55.06,3764,1976218954,44812,False,"",7,B,70713,Cleveland-Akron
12,2013-05-03,76.84,3671,,,False,"",12,B,112238,Chicago
31,2011-03-25,70.33,3473,2142521573,8028,False,"",31,A,203750,Atlanta
18,2012-02-24,36.34,3751,1373411034,8075,False,"",18,B,120653,Los Angeles
6,2011-12-16,53.27,3159,2207671856,6551,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
29,2010-04-16,51.14,2885,1319809,10.16,False,"",29,B,93638,Chicago
23,2013-06-28,71.56,3673,,,False,"",23,B,114533,Philadelphia
44,2010-03-05,40.65,2681,1265782857,8119,False,"",44,C,39910,Atlanta
20,2013-02-01,35.43,3615,2168654246,7439,False,"",20,A,203742,Tampa-St. Pete
44,2012-06-01,61.11,3788,1309592258,5621,False,"",44,C,39910,Atlanta
19,2011-05-13,54.2,4211,134593,7658,False,"",19,A,203819,Philadelphia
19,2011-09-02,69.27,3879,1362440968,7806,False,"",19,A,203819,Philadelphia
13,2011-01-21,34.8,2934,1274404839,7.47,False,"",13,A,219622,Los Angeles
12,2013-07-05,101.95,3753,,,False,"",12,B,112238,Chicago
45,2013-05-24,67.11,3627,,,False,"",45,B,118221,Tampa-St. Pete
1,2011-01-21,44.04,3016,2118272343,7742,False,"",1,A,151315,Houston
6,2013-05-31,77.49,3466,,,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
41,2012-06-08,65.11,3741,1976551863,6547,False,"",41,A,196321,Los Angeles
17,2013-02-15,23.29,3323,1322725714,5275,False,"",17,B,93188,Charlotte
44,2010-04-09,38.97,2877,1266019032,7972,False,"",44,C,39910,Atlanta
40,2013-07-05,71.69,3643,,,False,"",40,A,155083,Charlotte
32,2012-01-13,28.99,3077,1967330517,8256,False,"",32,A,203007,Denver
27,2010-10-29,61.02,3055,1367375484,8021,False,"",27,A,204184,Houston
3,2011-01-21,50.74,3016,2151268275,7551,False,"",3,B,37392,Denver
25,2011-10-28,46.28,3569,2106918901,7082,False,"",25,B,128107,Kansas City
14,2012-05-11,61.24,3889,1909764167,8567,False,"",14,A,200898,Dallas-Ft.Worth
8,2012-07-27,81.71,3407,2255029014,5401,False,"",8,A,155078,San Diego
9,2011-11-25,54.32,3236,2221389683,6054,True,"",9,B,125833,Dallas-Ft.Worth
26,2012-01-06,22.94,3439,136698129,7467,False,"",26,A,152513,Los Angeles
38,2010-07-23,99.22,3112,1261283548,14.18,False,"",38,C,39690,Kansas City
10,2010-04-16,69.74,3109,1265621,9524,False,"",10,B,126512,Cleveland-Akron
14,2012-10-26,58.85,3882,1923088989,8667,False,"",14,A,200898,Dallas-Ft.Worth
13,2012-08-03,81.99,3512,130737871,5765,False,"",13,A,219622,Los Angeles
16,2013-04-19,30.36,3603,2010705712,5324,False,"",16,B,57197,Dallas-Ft.Worth
7,2011-06-24,46.85,3661,1929982655,8595,False,"",7,B,70713,Cleveland-Akron
35,2010-10-29,61.02,2921,1367375484,8763,False,"",35,B,103681,Austin
32,2010-07-09,67.55,2711,1895231276,9017,False,"",32,A,203007,Denver
34,2011-10-28,54.56,3362,1297936774,10148,False,"",34,A,158114,Cleveland-Akron
14,2012-03-23,59.45,44807,1905363213,8424,False,"",14,A,200898,Dallas-Ft.Worth
1,2010-05-21,76.44,2826,2106170934,7808,False,"",1,A,151315,Houston
4,2010-03-26,39.91,2752,1266050645,8623,False,"",4,A,205863,Houston
23,2010-11-05,36.6,2938,1329245806,5287,False,"",23,B,114533,Philadelphia
6,2010-09-10,78.78,2565,213013312,6973,True,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
27,2011-12-23,41.59,3587,140528765,7906,False,"",27,A,204184,Houston
25,2012-02-17,32.23,3695,2132732106,6961,False,"",25,B,128107,Kansas City
10,2013-07-12,87.18,3737,,,False,"",10,B,126512,Cleveland-Akron
4,2010-10-29,56.94,2718,1264364194,7127,False,"",4,A,205863,Houston
20,2011-09-02,70.82,3703,2089625161,7274,False,"",20,A,203742,Tampa-St. Pete
4,2013-01-11,38.92,3235,131957,3921,False,"",4,A,205863,Houston
30,2012-10-12,61.53,3601,2230154263,6.17,False,"",30,C,42988,Los Angeles
16,2012-11-02,38.2,3604,1992908671,5847,False,"",16,B,57197,Dallas-Ft.Worth
15,2012-03-16,47.42,4021,1375843871,7943,False,"",15,B,123737,Denver
43,2011-08-26,87.43,3523,2075580023,10641,False,"",43,C,41062,San Diego
11,2011-04-08,73.57,3622,2184553663,7574,False,"",11,A,207499,Los Angeles
12,2010-08-06,92.95,3123,1260854516,14.18,False,"",12,B,112238,Chicago
2,2013-04-12,61.23,3529,2248025314,6112,False,"",2,A,202307,Cleveland-Akron
23,2010-08-06,70.03,2792,1326141935,5326,False,"",23,B,114533,Philadelphia
7,2012-02-03,44614,3031,1968728921,8256,False,"",7,B,70713,Cleveland-Akron
32,2011-08-19,73.72,3499,1942500634,8622,False,"",32,A,203007,Denver
11,2010-10-15,71.46,2.72,2151293114,7564,False,"",11,A,207499,Los Angeles
19,2011-11-04,44.97,3738,136475129,7866,False,"",19,A,203819,Philadelphia
32,2013-05-03,49.04,3573,,,False,"",32,A,203007,Denver
11,2010-02-05,46.04,2572,2144248812,7368,False,"",11,A,207499,Los Angeles
38,2011-04-15,57.63,3868,1289107333,13736,False,"",38,C,39690,Kansas City
45,2011-11-18,51.34,3.53,1881983654,8523,False,"",45,B,118221,Tampa-St. Pete
41,2012-10-19,49.56,3.75,1991481963,6195,False,"",41,A,196321,Los Angeles
7,2013-04-05,39.3,3633,2011131902,6953,False,"",7,B,70713,Cleveland-Akron
5,2010-03-05,48.89,2625,2119071653,6566,False,"",5,B,34875,Austin
41,2011-04-15,39.94,3611,1924225954,6934,False,"",41,A,196321,Los Angeles
18,2010-06-04,70.28,2857,1323648387,9269,False,"",18,B,120653,Los Angeles
38,2010-06-04,81.39,2941,1261360645,14099,False,"",38,C,39690,Kansas City
31,2012-05-04,77.53,3749,2213095166,6891,False,"",31,A,203750,Atlanta
19,2010-07-09,78.22,2.94,1325461333,8099,False,"",19,A,203819,Philadelphia
7,2011-08-12,54.56,3542,1941105017,8622,False,"",7,B,70713,Cleveland-Akron
23,2010-06-18,60.29,2805,1324733333,5435,False,"",23,B,114533,Philadelphia
5,2011-07-29,89.42,3682,2160464364,6529,False,"",5,B,34875,Austin
3,2013-04-19,71.69,3451,2287298638,5999,False,"",3,B,37392,Denver
3,2013-06-28,85.14,3495,,,False,"",3,B,37392,Denver
35,2011-04-15,52.24,3821,1381646952,8512,False,"",35,B,103681,Austin
9,2010-08-06,87.09,2627,215064843,6442,False,"",9,B,125833,Dallas-Ft.Worth
28,2012-01-06,50.43,3599,1301575161,12187,False,"",28,A,206302,Dallas-Ft.Worth
31,2010-02-19,39.75,2514,2109451605,8324,False,"",31,A,203750,Atlanta
13,2012-10-12,55.1,3797,1311083333,5621,False,"",13,A,219622,Los Angeles
17,2010-03-05,31.58,2681,1265782857,6548,False,"",17,B,93188,Charlotte
3,2010-04-23,67.87,2795,2137221852,7343,False,"",3,B,37392,Denver
45,2010-10-29,61.3,2921,1829011166,8724,False,"",45,B,118221,Tampa-St. Pete
34,2013-07-19,73.3,3518,,,False,"",34,A,158114,Cleveland-Akron
1,2010-07-23,83.36,2608,2112351443,7787,False,"",1,A,151315,Houston
3,2013-03-01,54.19,3711,2281064444,6108,False,"",3,B,37392,Denver
44,2010-09-10,65.74,2.87,1261145806,7804,True,"",44,C,39910,Atlanta
21,2011-04-15,71.01,3743,2149420631,7931,False,"",21,B,140167,Salt Lake City
18,2012-09-14,64.45,3988,1385673,8535,False,"",18,B,120653,Los Angeles
42,2013-05-31,82.62,3829,,,False,"",42,C,39690,Los Angeles
4,2013-01-04,33.11,3177,131852,3921,False,"",4,A,205863,Houston
35,2011-04-29,61.71,3962,1383303119,8512,False,"",35,B,103681,Austin
37,2011-11-04,58.97,3332,2165634344,7716,False,"",37,C,39910,Austin
17,2010-10-15,47.35,2845,1263266774,6885,False,"",17,B,93188,Charlotte
6,2013-01-04,40.46,3161,2257109924,5372,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
4,2012-10-05,63.07,3.62,1310756667,3879,False,"",4,A,205863,Houston
28,2013-07-05,101.95,3753,,,False,"",28,A,206302,Dallas-Ft.Worth
34,2010-12-31,34.11,2955,1270876774,10.21,True,"",34,A,158114,Cleveland-Akron
21,2010-08-06,90.3,2627,2111608049,8099,False,"",21,B,140167,Salt Lake City
45,2012-01-13,41.18,3513,1893260962,8424,False,"",45,B,118221,Tampa-St. Pete
27,2012-06-15,69.52,3786,1421292548,8253,False,"",27,A,204184,Houston
22,2010-02-26,35.98,2753,1355195191,8283,False,"",22,B,119557,Houston
20,2013-02-08,25.38,3753,2168697332,7439,True,"",20,A,203742,Tampa-St. Pete
